[14-Jan-2022 19:22:47 UTC] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 29
[14-Jan-2022 19:22:48 UTC] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 29
[14-Jan-2022 19:23:59 UTC] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 29
[14-Jan-2022 19:24:00 UTC] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 29
[15-Jan-2022 12:21:22 UTC] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 29
[15-Jan-2022 12:21:28 UTC] PHP Parse error:  syntax error, unexpected 'if' (T_IF) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 29
[15-Jan-2022 13:10:00 UTC] PHP Parse error:  syntax error, unexpected 'endforeach' (T_ENDFOREACH), expecting end of file in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 64
[15-Jan-2022 13:13:32 UTC] PHP Warning:  mysqli_fetch_all() expects parameter 1 to be mysqli_result, bool given in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\template-parts\front-page\carousel.php on line 6
[15-Jan-2022 13:13:32 UTC] PHP Stack trace:
[15-Jan-2022 13:13:32 UTC] PHP   1. {main}() C:\Users\filip\Local Sites\tension\app\public\index.php:0
[15-Jan-2022 13:13:32 UTC] PHP   2. require() C:\Users\filip\Local Sites\tension\app\public\index.php:17
[15-Jan-2022 13:13:32 UTC] PHP   3. require_once() C:\Users\filip\Local Sites\tension\app\public\wp-blog-header.php:19
[15-Jan-2022 13:13:32 UTC] PHP   4. include() C:\Users\filip\Local Sites\tension\app\public\wp-includes\template-loader.php:106
[15-Jan-2022 13:13:32 UTC] PHP   5. get_template_part() C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\front-page.php:8
[15-Jan-2022 13:13:32 UTC] PHP   6. locate_template() C:\Users\filip\Local Sites\tension\app\public\wp-includes\general-template.php:204
